name,district,bedroomNum,livingroomNum,bathroomNum,area,type_floorNum,builtYear,direction,distance2SW,price
中海甲叁号院,丰台,4,2,3,200㎡,高层(共7层),2020年建造,南北,距9号线科怡路步行876m,2380
怡海花园恒丰园,丰台,2,1,1,83.5㎡,低层(共6层),2005年建造,南北,距9号线科怡路步行863m,596
增光路40号院,海淀,2,1,1,59.2㎡,低层(共6层),1983年建造,南北,距9号线白堆子步行748m,755
增光佳苑,海淀,1,1,1,81.6㎡,高层(共11层),2005年建造,西,距9号线白堆子步行469m,770
月坛北小街,西城,2,1,1,56.1㎡,高层(共6层),1993年建造,南北,距9号线白堆子步行1.9km,760
车公庄西路20号院,海淀,2,1,1,57.3㎡,共5层,1975年建造,东西,距9号线白石桥南步行400m,660
车公庄西路20号院,海淀,2,1,1,57.3㎡,共5层,1975年建造,东西,距9号线白石桥南步行400m,660
郝家湾小区,西城,3,1,1,65.9㎡,共5层,1974年建造,南北,距9号线白石桥南步行1.1km,790
甘家口小区,海淀,2,1,1,65.2㎡,中层(共11层),1996年建造,东南,距9号线白堆子步行788m,715
北蜂窝中路甲8号院,海淀,1,1,1,55.1㎡,中层(共22层),2003年建造,西,距9号线北京西站步行1.1km,565
中海甲叁号院,丰台,3,3,3,160㎡,高层(共10层),2021年建造,南北,距9号线科怡路步行876m,1400
西环景苑,西城,3,1,2,119.3㎡,低层(共19层),2001年建造,东,距9号线六里桥东步行1.7km,750
紫瑞嘉园,海淀,5,4,5,586.1㎡,低层(共12层),2009年建造,东西,距9号线国家图书馆步行1.1km,5480
复兴门外大街20号小区,西城,2,1,1,66.5㎡,高层(共10层),1984年建造,东,距9号线军事博物馆步行1.6km,828
中海甲叁号院,丰台,3,2,2,150㎡,低层(共14层),2021年建造,南北,距9号线科怡路步行876m,1350
韦伯豪家园,海淀,2,1,1,114.3㎡,低层(共17层),2001年建造,南北,距9号线国家图书馆步行1.7km,1200
月坛北小街,西城,3,1,1,104.9㎡,高层(共14层),1973年建造,南北,距9号线白堆子步行1.9km,1400
景王坟小区,海淀,2,1,1,68.7㎡,低层(共18层),1990年建造,东南,距9号线白石桥南步行638m,750
景王坟小区,海淀,2,1,1,68.7㎡,低层(共18层),1990年建造,东南,距9号线白石桥南步行638m,750
怡海花园恒丰园,丰台,2,1,2,133㎡,中层(共22层),,东,距9号线科怡路步行863m,790
人济山庄,海淀,3,2,3,155㎡,中层(共26层),2002年建造,西北,距9号线国家图书馆步行1.8km,1580
缘溪堂,海淀,4,2,5,392.4㎡,高层(共23层),2007年建造,南北,距9号线军事博物馆步行1.3km,3852
人济山庄,海淀,4,2,2,183.2㎡,高层(共28层),2002年建造,东,距9号线国家图书馆步行1.8km,1750
魏公村南区,海淀,2,1,1,54.6㎡,低层(共6层),1987年建造,南北,距9号线国家图书馆步行1.9km,558
